,probabilities,pred_label,label
1155,0.44596523,0,1
1156,0.705447,1,1
1157,0.41898847,0,1
1158,0.818208,1,1
1159,0.47703636,0,1
1160,0.77637774,1,1
1161,0.76169086,1,1
1162,0.75735617,1,1
1163,0.7451017,1,1
1164,0.94249016,1,1
1165,0.94249016,1,1
1166,0.19735883,0,0
1167,0.57667565,1,0
1168,0.5462694,1,0
1169,0.5720644,1,0
1170,0.7936966,1,0
1171,0.6749155,1,1
1172,0.5015016,1,1
1173,0.5441445,1,1
1174,0.24984404,0,1
1175,0.24984404,0,1
1176,0.3983837,0,0
1177,0.5799467,1,0
1178,0.5699609,1,0
1179,0.5699609,1,0
1180,0.31890225,0,0
1181,0.6337197,1,0
1182,0.7254205,1,0
1183,0.5794753,1,0
1184,0.5308535,1,0
1185,0.5308535,1,0
1186,0.58934766,1,1
1187,0.18316019,0,1
1188,0.18316019,0,1
1189,0.42399853,0,1
1190,0.17989028,0,1
1191,0.58210534,1,1
1192,0.4126123,0,1
1193,0.4126123,0,1
1194,0.22257662,0,1
1195,0.40377203,0,1
1196,0.53355294,1,1
1197,0.71644026,1,1
1198,0.35311374,0,1
1199,0.6346618,1,1
1200,0.5521154,1,1
1201,0.69992167,1,1
1202,0.8796421,1,1
1203,0.81579924,1,1
1204,0.6109649,1,1
1205,0.8967139,1,1
1206,0.4964202,0,1
1207,0.7689765,1,1
1208,0.7689765,1,1
1209,0.12933797,0,0
1210,0.12933797,0,0
1211,0.37960455,0,0
1212,0.37960455,0,0
1213,0.4676539,0,0
1214,0.17970875,0,0
1215,0.17970875,0,0
1216,0.8562614,1,1
1217,0.7986307,1,1
1218,0.5198872,1,1
1219,0.51277655,1,1
1220,0.58989704,1,1
1221,0.550259,1,1
1222,0.8488045,1,1
1223,0.8488045,1,1
1224,0.29577526,0,1
1225,0.18551163,0,1
1226,0.8075931,1,1
1227,0.86463237,1,1
1228,0.86463237,1,1
1229,0.8587089,1,1
1230,0.4696316,0,1
1231,0.31136453,0,1
1232,0.6601575,1,1
1233,0.600629,1,1
1234,0.6671912,1,1
1235,0.8913898,1,1
1236,0.5050546,1,1
1237,0.7000144,1,1
1238,0.7000144,1,1
1239,0.3430525,0,1
1240,0.28143376,0,1
1241,0.28143376,0,1
1242,0.13063401,0,0
1243,0.23142052,0,0
1244,0.28087384,0,0
1245,0.38494143,0,0
1246,0.36292446,0,0
1247,0.18589428,0,0
1248,0.3011582,0,0
1249,0.3011582,0,0
1250,0.9160309,1,1
1251,0.4680716,0,1
1252,0.67445195,1,1
1253,0.290986,0,1
1254,0.290986,0,1
1255,0.34502843,0,0
1256,0.6008357,1,0
1257,0.40691125,0,0
1258,0.17887904,0,0
1259,0.17887904,0,0
1260,0.12809783,0,1
1261,0.12842986,0,1
1262,0.12806034,0,1
1263,0.12806034,0,1
1264,0.6596135,1,0
1265,0.35082456,0,0
1266,0.17958474,0,0
1267,0.89594984,1,0
1268,0.67144233,1,0
1269,0.67144233,1,0
1270,0.62622565,1,1
1271,0.7457718,1,1
1272,0.47622624,0,1
1273,0.5120609,1,1
1274,0.5120609,1,1
1275,0.1884937,0,0
1276,0.32380536,0,0
1277,0.30509028,0,0
1278,0.30509028,0,0
1279,0.12880042,0,0
1280,0.28041178,0,0
1281,0.28041178,0,0
1282,0.12815735,0,0
1283,0.12877053,0,0
1284,0.1284369,0,0
1285,0.1284369,0,0
1286,0.3893825,0,1
1287,0.75509644,1,1
1288,0.33315828,0,1
1289,0.389773,0,1
1290,0.19480751,0,1
1291,0.19480751,0,1
1292,0.9424573,1,1
1293,0.9434261,1,1
1294,0.8423663,1,1
1295,0.9284183,1,1
1296,0.8458773,1,1
1297,0.9331812,1,1
1298,0.91365236,1,1
1299,0.93503255,1,1
1300,0.89498115,1,1
1301,0.89498115,1,1
1302,0.5912979,1,0
1303,0.5912979,1,0
1304,0.18961029,0,1
1305,0.3617117,0,1
1306,0.49933365,0,1
1307,0.27007234,0,1
1308,0.54525024,1,1
1309,0.54525024,1,1
1310,0.3195578,0,0
1311,0.3195578,0,0
1312,0.6901978,1,1
1313,0.5675282,1,1
1314,0.5675282,1,1
1315,0.92260534,1,1
1316,0.6146003,1,1
1317,0.23868525,0,1
1318,0.90764564,1,1
1319,0.5573974,1,1
1320,0.5573974,1,1
1321,0.45799637,0,1
1322,0.62022674,1,1
1323,0.45773557,0,1
1324,0.45773557,0,1
1325,0.12994853,0,0
1326,0.2306834,0,1
1327,0.2306834,0,1
1328,0.86632353,1,0
1329,0.18616432,0,0
1330,0.18616432,0,0
1331,0.2548448,0,0
1332,0.2548448,0,0
1333,0.28246439,0,0
1334,0.28580856,0,0
1335,0.45585665,0,0
1336,0.35159412,0,0
1337,0.29587528,0,0
1338,0.37811783,0,0
1339,0.37811783,0,0
1340,0.9273193,1,1
1341,0.55047446,1,1
1342,0.8928575,1,1
1343,0.8040529,1,1
1344,0.8040529,1,1
1345,0.51843137,1,0
1346,0.4667656,0,0
1347,0.17939147,0,0
1348,0.17939147,0,0
1349,0.63240224,1,0
1350,0.5794175,1,0
1351,0.29300293,0,0
1352,0.42800617,0,0
1353,0.8568936,1,0
1354,0.8568936,1,0
1355,0.63489604,1,0
1356,0.8160452,1,0
1357,0.8160452,1,0
1358,0.36741203,0,0
1359,0.19680509,0,0
1360,0.18047224,0,0
1361,0.18047224,0,0
1362,0.3900668,0,0
1363,0.66722065,1,0
1364,0.7965503,1,0
1365,0.21771678,0,0
1366,0.21771678,0,0
1367,0.7425546,1,1
1368,0.8651528,1,1
1369,0.8226923,1,1
1370,0.8226923,1,1
1371,0.7094812,1,1
1372,0.81919295,1,1
1373,0.40534085,0,1
1374,0.83977413,1,1
1375,0.49749613,0,1
1376,0.9253488,1,1
1377,0.92761314,1,1
1378,0.92057306,1,1
1379,0.92057306,1,1
1380,0.58329964,1,1
1381,0.7642789,1,1
1382,0.46265805,0,1
1383,0.48055777,0,1
1384,0.77418894,1,1
1385,0.9002762,1,1
1386,0.64092577,1,1
1387,0.9174115,1,1
1388,0.77024645,1,1
1389,0.69729275,1,1
1390,0.69729275,1,1
1391,0.36672607,0,1
1392,0.8567809,1,1
1393,0.8845195,1,1
1394,0.5816068,1,1
1395,0.2867866,0,1
1396,0.22153726,0,1
1397,0.22153726,0,1
1398,0.75698495,1,1
1399,0.52789664,1,1
1400,0.5916045,1,1
1401,0.4818468,0,1
1402,0.8715024,1,1
1403,0.26103988,0,1
1404,0.86318225,1,1
1405,0.54549867,1,1
1406,0.54549867,1,1
1407,0.23423329,0,0
1408,0.27403787,0,0
1409,0.27403787,0,0
1410,0.37161914,0,1
1411,0.4080596,0,1
1412,0.4878899,0,1
1413,0.7917089,1,1
1414,0.8650673,1,1
1415,0.7543608,1,1
1416,0.7543608,1,1
1417,0.3840853,0,0
1418,0.67588246,1,0
1419,0.17956258,0,0
1420,0.17956258,0,0
1421,0.9293528,1,0
1422,0.93403965,1,0
1423,0.83101,1,0
1424,0.83101,1,0
1425,0.18333514,0,0
1426,0.12984729,0,0
1427,0.12984729,0,0
1428,0.4572405,0,1
1429,0.38840857,0,1
1430,0.12882929,0,1
1431,0.26089072,0,1
1432,0.26089072,0,1
1433,0.91544163,1,1
1434,0.5633287,1,1
1435,0.4614111,0,1
1436,0.4206127,0,1
1437,0.41026425,0,1
1438,0.8693105,1,1
1439,0.6705318,1,1
1440,0.6705318,1,1
1441,0.42846906,0,0
1442,0.27603045,0,0
1443,0.27603045,0,0
1444,0.7143515,1,1
1445,0.64927506,1,1
1446,0.6480073,1,1
1447,0.869304,1,1
1448,0.17863664,0,1
1449,0.45658842,0,0
1450,0.5512215,1,0
1451,0.12893246,0,0
1452,0.12893246,0,0
1453,0.18935679,0,0
1454,0.52842176,1,0
1455,0.26987273,0,0
1456,0.26987273,0,0
1457,0.35824004,0,1
1458,0.3427347,0,1
1459,0.19297263,0,1
1460,0.19297263,0,1
1461,0.8583936,1,1
1462,0.44457865,0,1
1463,0.34362298,0,1
1464,0.34362298,0,1
1465,0.7639058,1,1
1466,0.58565897,1,1
1467,0.6417816,1,1
1468,0.38708055,0,1
1469,0.12851638,0,1
1470,0.12851638,0,1
1471,0.25316882,0,0
1472,0.25316882,0,0
1473,0.413162,0,1
1474,0.3341741,0,1
1475,0.25643733,0,1
1476,0.18861179,0,1
1477,0.18861179,0,1
1478,0.8488668,1,1
1479,0.55463827,1,1
1480,0.5434145,1,1
1481,0.8864283,1,1
1482,0.42720473,0,0
1483,0.810343,1,0
1484,0.24018842,0,0
1485,0.24018842,0,0
1486,0.7022731,1,1
1487,0.8588128,1,1
1488,0.8975071,1,1
1489,0.86547625,1,1
1490,0.86454654,1,1
1491,0.66180694,1,1
1492,0.9285341,1,1
1493,0.9285341,1,1
1494,0.9393115,1,1
1495,0.3639155,0,1
1496,0.27249417,0,1
1497,0.2338021,0,1
1498,0.2338021,0,1
1499,0.84305227,1,0
1500,0.536306,1,0
1501,0.8862573,1,0
1502,0.8039908,1,0
1503,0.8039908,1,0
1504,0.26359567,0,0
1505,0.18670896,0,0
1506,0.5765131,1,0
1507,0.33018726,0,0
1508,0.43814054,0,0
1509,0.46679208,0,0
1510,0.25827777,0,0
1511,0.60486406,1,0
1512,0.61028814,1,0
1513,0.61028814,1,0
1514,0.18336861,0,0
1515,0.20036083,0,0
1516,0.26996446,0,0
1517,0.26996446,0,0
1518,0.19864248,0,1
1519,0.3926394,0,1
1520,0.55424714,1,1
1521,0.4563217,0,1
1522,0.5940845,1,1
1523,0.90553606,1,1
1524,0.24730182,0,1
1525,0.3190281,0,1
1526,0.3190281,0,1
1527,0.35518405,0,1
1528,0.18712278,0,1
1529,0.6355407,1,1
1530,0.85890526,1,1
1531,0.56221,1,1
1532,0.56221,1,1
1533,0.2615572,0,0
1534,0.12879966,0,0
1535,0.12879966,0,0
1536,0.42850918,0,0
1537,0.71257013,1,0
1538,0.7709878,1,0
1539,0.59123176,1,0
1540,0.59123176,1,0
1541,0.48891324,0,0
1542,0.13173269,0,0
1543,0.50300646,1,0
1544,0.50300646,1,0
1545,0.18097141,0,1
1546,0.13083662,0,1
1547,0.13083662,0,1
1548,0.51305366,1,1
1549,0.38707048,0,1
1550,0.7678568,1,1
1551,0.23202114,0,1
1552,0.23202114,0,1
1553,0.63140833,1,1
1554,0.382785,0,1
1555,0.45133635,0,1
1556,0.4655434,0,1
1557,0.41036037,0,1
1558,0.41036037,0,1
1559,0.83176416,1,1
1560,0.561878,1,1
1561,0.18103206,0,1
1562,0.4652122,0,1
1563,0.4652122,0,1
1564,0.3922466,0,0
1565,0.5813729,1,0
1566,0.59022886,1,0
1567,0.23581788,0,0
1568,0.30952406,0,0
1569,0.30952406,0,0
1570,0.31938094,0,0
1571,0.37219432,0,0
1572,0.18328369,0,0
1573,0.12971096,0,0
1574,0.12971096,0,0
1575,0.20037204,0,1
1576,0.46431166,0,1
1577,0.54584634,1,1
1578,0.7786636,1,1
1579,0.7786636,1,1
1580,0.30839908,0,1
1581,0.338101,0,1
1582,0.338101,0,1
1583,0.87276095,1,0
1584,0.84491765,1,0
1585,0.8782926,1,0
1586,0.8881882,1,0
1587,0.8881882,1,0
1588,0.7510466,1,1
1589,0.7510466,1,1
1590,0.4700188,0,0
1591,0.41341028,0,0
1592,0.41341028,0,0
1593,0.53776735,1,0
1594,0.56561565,1,0
1595,0.90136164,1,0
1596,0.87723446,1,0
1597,0.87723446,1,0
1598,0.89486265,1,0
1599,0.41222093,0,0
1600,0.5446584,1,0
1601,0.92053056,1,0
1602,0.9313127,1,0
1603,0.86708343,1,0
1604,0.86708343,1,0
1605,0.20134285,0,1
1606,0.58479834,1,1
1607,0.7598312,1,1
1608,0.6130237,1,1
1609,0.6041544,1,1
1610,0.6041544,1,1
1611,0.3085489,0,0
1612,0.47808298,0,0
1613,0.47808298,0,0
1614,0.3288197,0,0
1615,0.31156802,0,0
1616,0.35366002,0,0
1617,0.19294292,0,0
1618,0.19294292,0,0
1619,0.2122749,0,0
1620,0.2122749,0,0
1621,0.43249604,0,1
1622,0.23603418,0,1
1623,0.59735763,1,1
1624,0.4377671,0,1
1625,0.4406461,0,1
1626,0.41054314,0,1
1627,0.41054314,0,1
1628,0.905831,1,0
1629,0.7099513,1,0
1630,0.93896836,1,0
1631,0.9434154,1,0
1632,0.92339015,1,0
1633,0.89191216,1,0
1634,0.89191216,1,0
1635,0.7699854,1,1
1636,0.3011112,0,1
1637,0.20732339,0,1
1638,0.1831143,0,1
1639,0.28716472,0,1
1640,0.62988454,1,1
1641,0.39063582,0,1
1642,0.3348158,0,1
1643,0.28679967,0,1
1644,0.40490416,0,1
1645,0.93449765,1,1
1646,0.93449765,1,1
1647,0.5002616,1,0
1648,0.55284756,1,0
1649,0.12878385,0,0
1650,0.12878385,0,0
1651,0.2574302,0,1
1652,0.12853858,0,1
1653,0.12890585,0,1
1654,0.12890585,0,1
1655,0.29832077,0,1
1656,0.7877711,1,1
1657,0.5785905,1,1
1658,0.43501687,0,1
1659,0.87953746,1,1
1660,0.34278253,0,1
1661,0.35088655,0,1
1662,0.8746206,1,1
1663,0.8746206,1,1
1664,0.3723534,0,1
1665,0.12913324,0,1
1666,0.13210225,0,1
1667,0.13210225,0,1
1668,0.77539593,1,1
1669,0.4494211,0,1
1670,0.5989282,1,1
1671,0.4188901,0,1
1672,0.9272726,1,1
1673,0.1881029,0,1
1674,0.1881029,0,1
1675,0.3498789,0,1
1676,0.7280599,1,1
1677,0.58132505,1,1
1678,0.33125752,0,1
1679,0.3912657,0,1
1680,0.59868187,1,1
1681,0.59868187,1,1
1682,0.3063727,0,0
1683,0.763131,1,0
1684,0.5079733,1,0
1685,0.7844915,1,0
1686,0.18393268,0,0
1687,0.34029034,0,0
1688,0.34530887,0,0
1689,0.2030754,0,0
1690,0.2030754,0,0
1691,0.6018325,1,0
1692,0.39634603,0,0
1693,0.40163702,0,0
1694,0.17807955,0,0
1695,0.81855345,1,0
1696,0.5339896,1,0
1697,0.5339896,1,0
1698,0.9058084,1,1
1699,0.9222929,1,1
1700,0.88907504,1,1
1701,0.3786209,0,1
1702,0.3786209,0,1
1703,0.48882505,0,0
1704,0.59952885,1,0
1705,0.91335595,1,0
1706,0.30309525,0,0
1707,0.30309525,0,0
1708,0.62812054,1,1
1709,0.42964363,0,1
1710,0.33968902,0,1
1711,0.85088897,1,1
1712,0.8096103,1,1
1713,0.8096103,1,1
1714,0.5216887,1,1
1715,0.51185936,1,1
1716,0.5142238,1,1
1717,0.81916904,1,1
1718,0.9101908,1,1
1719,0.83861834,1,1
1720,0.44716585,0,1
1721,0.79203975,1,0
1722,0.30544677,0,0
1723,0.40525383,0,0
1724,0.43907252,0,0
1725,0.43907252,0,0
1726,0.27739224,0,0
1727,0.40836722,0,0
1728,0.5462751,1,0
1729,0.28467208,0,0
1730,0.22089784,0,0
1731,0.22089784,0,0
1732,0.34602433,0,1
1733,0.28521517,0,1
1734,0.18266349,0,1
1735,0.6758507,1,1
1736,0.1818586,0,1
1737,0.1818586,0,1
1738,0.12946281,0,0
1739,0.28609118,0,0
1740,0.58203256,1,0
1741,0.743785,1,0
1742,0.6291167,1,0
1743,0.35629693,0,0
1744,0.86796576,1,0
1745,0.86796576,1,0
1746,0.29158863,0,0
1747,0.26398984,0,0
1748,0.128537,0,0
1749,0.1287343,0,0
1750,0.1287343,0,0
1751,0.73640054,1,0
1752,0.28336656,0,0
1753,0.28336656,0,0
1754,0.18596283,0,0
1755,0.3859603,0,0
1756,0.42874798,0,0
1757,0.74500376,1,0
1758,0.74500376,1,0
1759,0.42970476,0,0
1760,0.5544594,1,0
1761,0.72605336,1,0
1762,0.66431683,1,0
1763,0.182057,0,0
1764,0.67438143,1,0
1765,0.67438143,1,0
1766,0.38986498,0,0
1767,0.45379117,0,0
1768,0.18559709,0,0
1769,0.32824743,0,0
1770,0.7287312,1,0
1771,0.7287312,1,0
1772,0.21632624,0,1
1773,0.68335944,1,1
1774,0.6839368,1,1
1775,0.6010642,1,1
1776,0.5446113,1,1
1777,0.18079293,0,1
1778,0.18079293,0,1
1779,0.6118394,1,1
1780,0.57030135,1,1
1781,0.6690784,1,1
1782,0.8654734,1,1
1783,0.8654734,1,1
1784,0.47867718,0,1
1785,0.5496328,1,1
1786,0.8922995,1,1
1787,0.83025914,1,1
1788,0.83025914,1,1
1789,0.59435344,1,0
1790,0.76232326,1,0
1791,0.24620368,0,0
1792,0.24620368,0,0
1793,0.47935745,0,0
1794,0.3721796,0,0
1795,0.17888616,0,0
1796,0.29304057,0,0
1797,0.29304057,0,0
1798,0.4365044,0,0
1799,0.3667653,0,0
1800,0.29502493,0,0
1801,0.29502493,0,0
1802,0.2402543,0,1
1803,0.35285404,0,1
1804,0.65635055,1,1
1805,0.5332921,1,1
1806,0.71763945,1,1
1807,0.9169219,1,1
1808,0.8433492,1,1
1809,0.8433492,1,1
1810,0.17755054,0,0
1811,0.33614108,0,0
1812,0.1938924,0,0
1813,0.5494404,1,0
1814,0.12901191,0,0
1815,0.17761166,0,0
1816,0.17761166,0,0
1817,0.7927292,1,0
1818,0.7921685,1,0
1819,0.8799978,1,0
1820,0.69375914,1,0
1821,0.90850025,1,0
1822,0.6046797,1,0
1823,0.79267514,1,0
1824,0.79267514,1,0
1825,0.8506011,1,0
1826,0.46692136,0,0
1827,0.3284459,0,0
1828,0.6413868,1,0
1829,0.6413868,1,0
1830,0.1979629,0,0
1831,0.64962363,1,0
1832,0.78731483,1,0
1833,0.78731483,1,0
1834,0.71518046,1,0
1835,0.53072906,1,0
1836,0.35665697,0,0
1837,0.31116167,0,0
1838,0.8467992,1,0
1839,0.8467992,1,0
1840,0.19030346,0,1
1841,0.33084717,0,1
1842,0.3960424,0,1
1843,0.187116,0,1
1844,0.271086,0,1
1845,0.13015403,0,1
1846,0.13015403,0,1
1847,0.36235973,0,0
1848,0.6806052,1,0
1849,0.7242207,1,0
1850,0.5313069,1,0
1851,0.5662826,1,0
1852,0.9058286,1,0
1853,0.92280495,1,0
1854,0.92280495,1,0
1855,0.88511384,1,1
1856,0.90491515,1,1
1857,0.6127621,1,1
1858,0.6898701,1,1
1859,0.57746416,1,1
1860,0.9182212,1,1
1861,0.4297799,0,1
1862,0.94185764,1,1
1863,0.89835316,1,1
1864,0.89835316,1,1
1865,0.29389375,0,0
1866,0.37634057,0,0
1867,0.12821737,0,0
1868,0.13054977,0,0
1869,0.13054977,0,0
1870,0.2558821,0,0
1871,0.3316177,0,0
1872,0.6981319,1,0
1873,0.6981319,1,0
1874,0.9071949,1,0
1875,0.44056165,0,0
1876,0.20557766,0,0
1877,0.7262296,1,0
1878,0.5258458,1,0
1879,0.7294197,1,0
1880,0.91700983,1,0
1881,0.65297323,1,0
1882,0.6451536,1,0
1883,0.8862324,1,0
1884,0.8862324,1,0
1885,0.50428927,1,1
1886,0.36466804,0,1
1887,0.90049636,1,1
1888,0.8743312,1,1
1889,0.8743312,1,1
1890,0.44568574,0,0
1891,0.17947516,0,0
1892,0.12856679,0,0
1893,0.18450893,0,0
1894,0.1284906,0,0
1895,0.467963,0,0
1896,0.1300207,0,0
1897,0.291184,0,0
1898,0.17887574,0,0
1899,0.17887574,0,0
1900,0.2741,0,0
1901,0.12848902,0,0
1902,0.12982775,0,0
1903,0.12982775,0,0
1904,0.12930925,0,0
1905,0.2949369,0,0
1906,0.2652393,0,0
1907,0.20490515,0,0
1908,0.20490515,0,0
1909,0.38050073,0,0
1910,0.18617082,0,0
1911,0.37095034,0,0
1912,0.1283387,0,0
1913,0.35085902,0,0
1914,0.18108559,0,0
1915,0.18108559,0,0
1916,0.53364956,1,1
1917,0.2973442,0,1
1918,0.51334745,1,1
1919,0.93602234,1,1
1920,0.49285024,0,1
1921,0.35447872,0,1
1922,0.35447872,0,1
1923,0.29692405,0,0
1924,0.374922,0,0
1925,0.12856145,0,0
1926,0.3126745,0,0
1927,0.3126745,0,0
1928,0.8436607,1,1
1929,0.73143494,1,1
1930,0.36420292,0,1
1931,0.39065316,0,1
1932,0.6993525,1,1
1933,0.6993525,1,1
1934,0.24988036,0,0
1935,0.19564758,0,0
1936,0.12912668,0,0
1937,0.12912668,0,0
1938,0.8386871,1,1
1939,0.519537,1,1
1940,0.57821304,1,1
1941,0.90160006,1,1
1942,0.83949363,1,1
1943,0.7135119,1,1
1944,0.12957694,0,1
1945,0.9308396,1,1
1946,0.9308396,1,1
1947,0.40811503,0,0
1948,0.18017398,0,0
1949,0.6538678,1,0
1950,0.46762368,0,0
1951,0.21604896,0,0
1952,0.21604896,0,0
1953,0.28715757,0,1
1954,0.37584105,0,1
1955,0.610568,1,1
1956,0.9128452,1,1
1957,0.9128452,1,1
1958,0.32702267,0,0
1959,0.40607008,0,0
1960,0.5353133,1,0
1961,0.35581663,0,0
1962,0.19701844,0,0
1963,0.19701844,0,0
1964,0.5413974,1,1
1965,0.57912457,1,1
1966,0.38169634,0,1
1967,0.92511827,1,1
1968,0.90742207,1,1
1969,0.90742207,1,1
1970,0.3950443,0,0
1971,0.35739726,0,1
1972,0.5813607,1,1
1973,0.19702993,0,1
1974,0.3179323,0,1
1975,0.5600568,1,1
1976,0.89556533,1,1
1977,0.37364408,0,0
1978,0.3116509,0,0
1979,0.12951785,0,0
1980,0.13062426,0,0
1981,0.13062426,0,0
1982,0.20477666,0,0
1983,0.34443605,0,0
1984,0.12844248,0,0
1985,0.12844248,0,0
1986,0.35097012,0,0
1987,0.4443589,0,0
1988,0.4443589,0,0
1989,0.28362533,0,1
1990,0.43791822,0,1
1991,0.46574184,0,1
1992,0.17884512,0,1
1993,0.43356976,0,1
1994,0.19493297,0,1
1995,0.19493297,0,1
1996,0.8244019,1,1
1997,0.8505766,1,1
1998,0.8717151,1,1
1999,0.8986081,1,1
2000,0.3655125,0,1
2001,0.8683126,1,1
2002,0.89368194,1,1
2003,0.2255009,0,1
2004,0.2255009,0,1
2005,0.60652053,1,1
2006,0.9066839,1,1
2007,0.5803232,1,1
2008,0.57732326,1,1
2009,0.7241827,1,1
2010,0.9102869,1,1
2011,0.92533255,1,1
2012,0.86654,1,1
2013,0.93373793,1,1
2014,0.9061295,1,1
2015,0.8549977,1,1
2016,0.8616966,1,1
2017,0.9336071,1,1
2018,0.9336071,1,1
2019,0.94067454,1,1
2020,0.91439015,1,1
2021,0.51858455,1,1
2022,0.9398459,1,1
2023,0.44016916,0,1
2024,0.8109415,1,1
2025,0.8109415,1,1
2026,0.5264408,1,0
2027,0.32819164,0,0
2028,0.55944437,1,0
2029,0.6117106,1,0
2030,0.7971986,1,0
2031,0.44588742,0,0
2032,0.4765973,0,0
2033,0.30504566,0,0
2034,0.54823124,1,0
2035,0.54823124,1,0
2036,0.6791169,1,0
2037,0.364064,0,0
2038,0.29518098,0,0
2039,0.3614599,0,0
2040,0.51923716,1,0
2041,0.39285663,0,0
2042,0.39285663,0,0
2043,0.18291123,0,0
2044,0.44347733,0,0
2045,0.436092,0,0
2046,0.86801016,1,0
2047,0.9429741,1,0
2048,0.9429741,1,0
2049,0.292809,0,0
2050,0.31781852,0,0
2051,0.2637053,0,0
2052,0.2637053,0,0
2053,0.62471277,1,1
2054,0.5277143,1,1
2055,0.6200596,1,1
2056,0.6487656,1,1
2057,0.77378213,1,1
2058,0.49295932,0,1
2059,0.18604803,0,1
2060,0.6293457,1,1
2061,0.12968594,0,1
2062,0.17967947,0,1
2063,0.17967947,0,1
2064,0.88935,1,1
2065,0.5371571,1,1
2066,0.89648116,1,1
2067,0.88288385,1,1
2068,0.77334845,1,1
2069,0.77334845,1,1
2070,0.46143675,0,1
2071,0.29061466,0,1
2072,0.60690695,1,1
2073,0.18152933,0,1
2074,0.12912907,0,1
2075,0.12912907,0,1
2076,0.70732826,1,0
2077,0.6392206,1,0
2078,0.2954498,0,0
2079,0.17900944,0,0
2080,0.56282604,1,0
2081,0.56282604,1,0
2082,0.3884123,0,1
2083,0.34555438,0,1
2084,0.5799657,1,1
2085,0.5851567,1,1
2086,0.79388124,1,1
2087,0.24110045,0,1
2088,0.3180277,0,1
2089,0.42429504,0,1
2090,0.42429504,0,1
2091,0.92609406,1,1
2092,0.90105397,1,1
2093,0.58003676,1,1
2094,0.61444676,1,1
2095,0.725253,1,1
2096,0.9419016,1,1
2097,0.8969003,1,1
2098,0.89686817,1,1
2099,0.46172485,0,1
2100,0.8726406,1,1
2101,0.8726406,1,1
2102,0.3872626,0,1
2103,0.6650796,1,1
2104,0.9046711,1,1
2105,0.5358117,1,1
2106,0.20911977,0,1
2107,0.2603362,0,1
2108,0.2603362,0,1
2109,0.48413792,0,0
2110,0.39833128,0,0
2111,0.3543665,0,0
2112,0.18693882,0,0
2113,0.13024405,0,0
2114,0.6106953,1,0
2115,0.5048392,1,1
2116,0.38806894,0,1
2117,0.2769953,0,1
2118,0.13156644,0,1
2119,0.29057416,0,1
2120,0.29057416,0,1
2121,0.7300808,1,0
2122,0.4592728,0,0
2123,0.42965573,0,0
2124,0.9175708,1,0
2125,0.33198002,0,0
2126,0.21156792,0,0
2127,0.21156792,0,0
2128,0.1306154,0,0
2129,0.58115387,1,0
2130,0.13001291,0,0
2131,0.12840879,0,0
2132,0.12840879,0,0
2133,0.48699012,0,1
2134,0.78572124,1,1
2135,0.63705415,1,1
2136,0.5153618,1,1
2137,0.8608387,1,1
2138,0.87810445,1,1
2139,0.683125,1,1
2140,0.683125,1,1
2141,0.27187324,0,0
2142,0.48898607,0,0
2143,0.66480374,1,0
2144,0.24809001,0,0
2145,0.30132627,0,0
2146,0.30132627,0,0
2147,0.78601277,1,1
2148,0.7742025,1,1
2149,0.3036451,0,1
2150,0.8172911,1,1
2151,0.4338087,0,1
2152,0.4338087,0,1
2153,0.25103885,0,0
2154,0.6071233,1,0
2155,0.3126891,0,0
2156,0.3058182,0,0
2157,0.12854394,0,0
2158,0.18093234,0,0
2159,0.18941548,0,1
2160,0.49208564,0,1
2161,0.12921326,0,1
2162,0.32958764,0,1
2163,0.32958764,0,1
2164,0.617322,1,0
2165,0.7662096,1,0
2166,0.61151546,1,0
2167,0.52583826,1,0
2168,0.22745363,0,0
2169,0.28097612,0,0
2170,0.26087072,0,0
2171,0.26087072,0,0
2172,0.45212626,0,1
2173,0.47273058,0,1
2174,0.4490932,0,1
2175,0.7178949,1,1
2176,0.37172422,0,1
2177,0.6661764,1,1
2178,0.54960424,1,1
2179,0.72006434,1,1
2180,0.72006434,1,1
2181,0.4049846,0,1
2182,0.21032564,0,1
2183,0.45991224,0,1
2184,0.45991224,0,1
2185,0.37127227,0,1
2186,0.34739292,0,1
2187,0.46036467,0,1
2188,0.256037,0,1
2189,0.80144906,1,1
2190,0.80144906,1,1
2191,0.4979629,0,0
2192,0.63275707,1,0
2193,0.4201225,0,0
2194,0.44661322,0,0
2195,0.48540986,0,0
2196,0.29738355,0,0
2197,0.9187252,1,0
2198,0.8536272,1,0
2199,0.7517596,1,0
2200,0.85752124,1,0
2201,0.85752124,1,0
2202,0.25536254,0,0
2203,0.37012476,0,0
2204,0.37012476,0,0
2205,0.4635783,0,0
2206,0.49774954,0,0
2207,0.37774387,0,0
2208,0.5501758,1,0
2209,0.8871557,1,0
2210,0.86554337,1,0
2211,0.72124034,1,0
2212,0.72124034,1,0
2213,0.8949128,1,1
2214,0.7854374,1,1
2215,0.384919,0,1
2216,0.5565232,1,1
2217,0.5565232,1,1
2218,0.4897337,0,0
2219,0.84968346,1,0
2220,0.49444506,0,0
2221,0.41255885,0,0
2222,0.32995248,0,0
2223,0.1301853,0,0
2224,0.1301853,0,0
2225,0.7858447,1,1
2226,0.57502085,1,1
2227,0.28718883,0,1
2228,0.32908717,0,1
2229,0.92060417,1,1
2230,0.6315464,1,1
2231,0.43450925,0,1
2232,0.43450925,0,1
2233,0.81471866,1,1
